CODE,ED_NAME,COUNTY,Planning Region,Pop_By_Place_Of_Birth_Ireland_2011,Perc_Pop_By_Place_Of_Birth_Ireland_2011,Perc_Pop_By_Nationality_Ireland_2011,Perc_Pop_By_Nationality_Poland_2011,Perc_Pop_By_Religion_Catholic_2011,Perc_Speakers_Of_Foreign_Languages_Ability_To_Speak_English_Not_At_All_2011
1055,106 Woodland,Westmeath,Eastern and Midlands,285,95.64,99.33,0,93.98,0
1056,001 Enniscorthy Urban,Wexford,Southern,1925,83.51,84.43,2.86,84.4,3.02
1057,002 New Ross Urban,Wexford,Southern,3236,83.02,85.17,7.34,91.14,6.05
1058,003 Rosbercon Urban,Wexford,Southern,351,56.34,59.23,21.35,79.71,6.53
1059,004 Wexford No. 1 Urban,Wexford,Southern,1260,80.31,82.09,6.12,83.36,5.56
1060,005 Wexford No. 2 Urban,Wexford,Southern,3475,85.91,88.36,3.29,87.11,2.75
1061,006 Wexford No. 3 Urban,Wexford,Southern,968,75.33,77.74,8.79,79.41,5.13
1062,007 Ballindaggan,Wexford,Southern,750,93.17,95.9,0.37,89.45,0
1063,008 Ballycarney,Wexford,Southern,398,92.34,92.81,0,82.41,0
1064,009 Ballyhoge,Wexford,Southern,1054,86.96,90.26,0.08,89.88,5
1065,010 Ballyhuskard,Wexford,Southern,1420,89.59,92.49,0.19,92.64,6.52
1066,011 Ballymore,Wexford,Southern,393,87.33,92.22,0,69.56,0
1067,012 Ballyvaldon,Wexford,Southern,613,88.07,91.38,0.43,88.11,0
1068,013 Bolaboy,Wexford,Southern,1039,90.11,94.36,0.35,91.82,0
1069,014 Bree,Wexford,Southern,1257,91.09,94.42,0.07,90.69,0
1070,015 Castleboro,Wexford,Southern,779,91,94.16,0.58,92.33,15.63
1071,016 Castledockrell,Wexford,Southern,396,95.88,97.09,0,90.07,0
1072,017 Castle Ellis,Wexford,Southern,963,88.51,93.38,0.09,92.6,0
1073,018 Castle Talbot,Wexford,Southern,668,86.75,91.17,0,90.34,2.63
1074,019 Clonroche,Wexford,Southern,1210,94.31,96.88,0.23,95.1,2.86
1075,020 Edermine,Wexford,Southern,1323,90,93.13,0.95,92.2,4.84
1076,021 Enniscorthy Rural,Wexford,Southern,7953,83.4,85.6,5.75,89.08,5.89
1077,022 Ferns,Wexford,Southern,1322,87.9,90.49,3.79,87.38,1.36
1078,023 Kilbora,Wexford,Southern,365,93.83,95.12,1.54,90,0
1079,024 Kilcormick,Wexford,Southern,590,93.95,95.22,0,88.63,0
1080,025 Killann,Wexford,Southern,908,91.62,93.84,1.31,90.41,0
1081,026 Kilmallock,Wexford,Southern,1268,91.42,94.74,0,90.86,2.38
1082,027 Killoughrum,Wexford,Southern,707,92.9,96.45,0.13,85.73,0
1083,028 Kilrush,Wexford,Southern,429,95.55,95.99,0,81.51,0
1084,029 Kiltealy,Wexford,Southern,430,93.28,94.79,0,89.8,7.69
1085,030 Marshalstown,Wexford,Southern,996,93.26,97.19,0.09,91.8,3.57
1086,031 Moyacomb,Wexford,Southern,411,94.05,94.97,1.83,89.64,0
1087,032 Newtownbarry,Wexford,Southern,1925,83.77,83.77,8.57,90.32,10
1088,033 Rossard,Wexford,Southern,412,95.59,96.98,0,88.4,0
1089,034 St. Mary's,Wexford,Southern,612,92.87,93.17,0.76,92.32,6.25
1090,035 The Harrow,Wexford,Southern,445,94.08,95.77,0,90.53,0
1091,036 The Leap,Wexford,Southern,911,94.8,96.05,0.31,87.45,4.55
1092,037 Tinnacross,Wexford,Southern,866,91.45,95.35,1.06,90.65,4.88
1093,038 Tombrack,Wexford,Southern,631,92.12,94.45,0.29,85.78,0
1094,039 Ardamine,Wexford,Southern,2785,84.88,87.81,1.95,81.93,1.67
1095,040 Balloughter,Wexford,Southern,437,91.23,93.53,1.25,76.56,0
1096,041 Ballybeg,Wexford,Southern,513,92.1,94.43,0.54,85.46,0
1097,042 Ballycanew,Wexford,Southern,979,89.49,93.69,0.18,83.85,4.26
1098,043 Ballyellis,Wexford,Southern,361,96.78,95.71,0,86.33,10
1099,044 Ballygarrett,Wexford,Southern,756,91.41,95.77,0,86.16,0
1100,045 Ballylarkin,Wexford,Southern,746,90.31,94.43,0.12,83.99,0
1101,046 Ballynestragh,Wexford,Southern,973,89.68,94.19,0.55,81.51,4.17
1102,047 Cahore,Wexford,Southern,376,91.48,94.4,0,76.14,0
1103,048 Coolgreany,Wexford,Southern,996,92.39,96.75,0,88.98,0
1104,049 Courtown,Wexford,Southern,1950,86.09,90.07,1.1,79.97,3.14
1105,050 Ford,Wexford,Southern,457,88.74,93.01,2.33,86.62,0
1106,051 Gorey Rural,Wexford,Southern,4859,79.15,81.69,7.17,84.45,4.82
1107,052 Gorey Urban,Wexford,Southern,2837,83.12,85.41,4.34,84.58,2.38
1108,053 Huntingtown,Wexford,Southern,273,87.78,91.64,0,69.59,0
1109,054 Kilcomb,Wexford,Southern,935,90.43,93.42,1.26,86.49,0
1110,055 Kilgorman,Wexford,Southern,733,91.74,93.62,0.5,88.29,0
1111,056 Killenagh,Wexford,Southern,505,92.15,95.99,0.36,81.24,0
1112,057 Killincooly,Wexford,Southern,452,83.24,87.29,3.13,87.11,5.26
1113,058 Kilnahue,Wexford,Southern,388,94.87,95.84,0,86.31,0
1114,059 Limerick,Wexford,Southern,754,90.63,93.27,0,84.31,3.85
1115,060 Monamolin,Wexford,Southern,700,93.09,94.68,0,87.14,4.76
1116,061 Monaseed,Wexford,Southern,568,89.45,91.34,0.94,88.84,0
1117,062 Rossminoge,Wexford,Southern,515,91.8,93.94,0.71,90.96,5.26
1118,063 Wells,Wexford,Southern,680,90.43,93.35,1.2,82.12,2.86
1119,064 Wingfield,Wexford,Southern,843,90.35,92.71,0.64,82.92,0
1120,065 Adamstown,Wexford,Southern,494,89.98,92.17,2,93.09,2.38
1121,066 Ballyanne,Wexford,Southern,740,94.39,97.32,0,96.31,0
1122,067 Ballyhack,Wexford,Southern,1131,88.92,92.77,0.39,91.55,0
1123,068 Barrack Village,Wexford,Southern,89,97.8,97.8,2.2,93.48,0
1124,069 Barronstown,Wexford,Southern,518,89.31,91.55,1.03,92.76,0
1125,070 Carnagh,Wexford,Southern,458,90.69,94.85,0,92.87,0
1126,071 Carrickbyrne,Wexford,Southern,491,92.29,95.11,0.19,92.7,0
1127,072 Clongeen,Wexford,Southern,821,91.32,93.55,1.33,90.12,2.27
1128,073 Clonleigh,Wexford,Southern,420,93.75,96.88,0.45,94.87,6.25
1129,074 Dunmain,Wexford,Southern,304,93.83,93.83,0,91.67,0
1130,075 Fethard,Wexford,Southern,749,85.6,90.63,1.26,89.44,2.44
1131,076 Horetown,Wexford,Southern,490,87.34,92.16,0,86.45,0
1132,077 Inch,Wexford,Southern,454,89.37,92.32,0.2,90.35,0
1133,078 Kilgarvan,Wexford,Southern,352,94.62,96.51,0,89.25,0
1134,079 Killesk,Wexford,Southern,610,85.79,88.61,0.98,90.6,2
1135,080 Kilmokea,Wexford,Southern,746,91.76,93.36,0,90.54,0
1136,081 Newbawn,Wexford,Southern,524,93.07,95.38,0,95.21,0
1137,082 New Ross Rural,Wexford,Southern,2928,73.51,74.74,15.01,89.26,6.14
1138,083 Oldcourt,Wexford,Southern,634,90.57,95.43,0.57,91.76,0
1139,084 Old Ross,Wexford,Southern,416,92.86,94.2,0.45,95.32,12.5
1140,085 Rathroe,Wexford,Southern,760,91.46,93.14,0.12,90.33,0
1141,086 Rochestown,Wexford,Southern,216,91.91,96.6,0,95.32,0
1142,087 Templeludigan,Wexford,Southern,377,93.55,95.53,0.99,90.57,11.11
1143,088 Templetown,Wexford,Southern,505,87.22,91.71,0.17,90.94,0
1144,089 Tintern,Wexford,Southern,1332,86.89,90.8,0.85,89.21,2.04
1145,090 Whitechurch,Wexford,Southern,545,93.48,95.71,0.69,94.37,3.33
1146,091 Whitemoor,Wexford,Southern,537,92.27,94.85,2.23,94.52,4
1147,092 Ardcavan,Wexford,Southern,2401,87.92,92.16,1.72,89.56,2.44
1148,093 Ardcolm,Wexford,Southern,812,92.48,95.67,0,91.9,5.88
1149,094 Artramon,Wexford,Southern,596,91.69,95.69,0.31,90.61,0
1150,095 Aughwilliam,Wexford,Southern,455,88.01,92.84,0.39,90.04,0
1151,096 Ballymitty,Wexford,Southern,465,88.24,93.36,0,89.6,0
1152,097 Bannow,Wexford,Southern,1029,88.25,92.45,1.03,90.28,6.12
1153,098 Bridgetown,Wexford,Southern,763,89.66,93.54,0.12,93.57,0
1154,099 Carrick,Wexford,Southern,1550,87.42,92.67,0.06,85.45,1.02
1155,100 Drinagh,Wexford,Southern,1039,90.11,92.8,0.69,85.93,1.96
1156,101 Duncormick,Wexford,Southern,522,85.86,92.43,0,85.2,0
1157,102 Forth,Wexford,Southern,758,88.14,93.37,0,88.76,0
1158,103 Glynn,Wexford,Southern,470,83.63,88.61,0,86.7,0
1159,104 Harperstown,Wexford,Southern,420,84.85,89.49,0.81,87.73,5
1160,105 Harristown,Wexford,Southern,489,95.51,95.12,0,90.66,0
1161,106 Kilbride,Wexford,Southern,270,90.91,94.61,0,87,0
1162,107 Kilcowan,Wexford,Southern,475,91.52,94.41,0.58,90.21,0
1163,108 Killag,Wexford,Southern,393,88.51,91.44,0.23,88.09,0
1164,109 Killinick,Wexford,Southern,715,86.35,91.79,1.09,88.04,2.63
1165,110 Killurin,Wexford,Southern,655,93.3,95.44,0.28,90.07,0
1166,111 Kilmore,Wexford,Southern,1900,86.6,90.57,0.59,89.89,7.56
1167,112 Kilpatrick,Wexford,Southern,664,89.97,96.07,0.68,90.28,3.33
1168,113 Kilscoran,Wexford,Southern,807,84.33,89.66,0.63,87.28,0
1169,114 Lady's Island,Wexford,Southern,490,87.5,92.14,0.54,85.29,0
1170,115 Mayglass,Wexford,Southern,518,90.24,93.21,1.05,88.54,0
1171,116 Newcastle,Wexford,Southern,454,90.8,96.4,0,92.02,0
1172,117 Rathaspick,Wexford,Southern,1549,90.11,94.65,0,91.43,2.74
1173,118 Rosslare,Wexford,Southern,1655,83,87.11,2.91,87.55,4.44
1174,119 St. Helen's,Wexford,Southern,1727,84.62,88.34,1.22,87.24,1.47
1175,120 Tacumshin,Wexford,Southern,468,89.14,92.19,0.76,89.02,0
1176,121 Taghmon,Wexford,Southern,983,91.19,91.56,3.53,91,1.64
1177,122 Tomhaggard,Wexford,Southern,518,87.5,92.91,0,91.41,0
1178,123 Wexford Rural,Wexford,Southern,10006,83.29,85.13,4.8,86.67,3.36
1179,124 Whitechurch,Wexford,Southern,457,94.62,97.31,0.21,93.4,0
1180,001 Arklow No. 1 Urban,Wicklow,Eastern and Midlands,8151,83.37,85.76,5.72,87.46,3.91
1181,002 Arklow No. 2 Urban,Wicklow,Eastern and Midlands,2287,79.8,83.08,5.72,83.37,4.03
1182,003 Bray No. 1,Wicklow,Eastern and Midlands,1304,75.46,77.95,3.53,74.86,1.63
1183,004 Bray No. 2,Wicklow,Eastern and Midlands,4487,75.4,80.57,3.88,71.12,1.87
1184,005 Bray No. 3,Wicklow,Eastern and Midlands,5325,83.77,87.46,3.22,80.18,1.8
1185,006 Rathmichael (Bray),Wicklow,Eastern and Midlands,2159,90.79,93.02,0.93,90.08,2.07
1186,007 Wicklow Urban,Wicklow,Eastern and Midlands,5679,84.98,88.81,1.99,83.3,2.49
1187,008 Ballinguile,Wicklow,Eastern and Midlands,117,87.97,94.74,0,51.45,0
1188,009 Baltinglass,Wicklow,Eastern and Midlands,2298,88.05,90.84,1.72,87.15,4.46
1189,010 Blessington,Wicklow,Eastern and Midlands,3703,84.58,87.64,3.47,84.54,3.15
1190,011 Burgage,Wicklow,Eastern and Midlands,1528,85.75,89.17,2.53,84.6,4.03
1191,012 Donaghmore,Wicklow,Eastern and Midlands,367,92.91,94.18,0.51,65.4,0
1192,013 Donard,Wicklow,Eastern and Midlands,447,90.3,94.55,0.2,79.53,0
1193,014 Dunlavin,Wicklow,Eastern and Midlands,1225,92.52,94.11,0.6,86.36,4.35
1194,015 Eadestown,Wicklow,Eastern and Midlands,183,91.96,94.47,0,75.62,0
1195,016 Hartstown,Wicklow,Eastern and Midlands,262,94.93,97.46,0,82.25,0
1196,017 Hollywood,Wicklow,Eastern and Midlands,658,91.64,96.24,0.28,91.2,2.78
1197,018 Humewood,Wicklow,Eastern and Midlands,279,91.78,95.07,0,68.75,0
1198,019 Imael North,Wicklow,Eastern and Midlands,214,91.45,93.16,0,57.87,0
1199,020 Imael South,Wicklow,Eastern and Midlands,230,90.91,93.68,0.4,57.87,0
1200,021 Kilbride,Wicklow,Eastern and Midlands,859,89.29,94.39,0.21,79.59,4.84
1201,022 Lackan,Wicklow,Eastern and Midlands,628,85.21,90.5,0.95,80.89,4
1202,023 Lugglass,Wicklow,Eastern and Midlands,143,92.26,92.26,0,85.81,20
1203,024 Rathdangan,Wicklow,Eastern and Midlands,403,92.64,95.86,0,81.12,0
1204,025 Rathsallagh,Wicklow,Eastern and Midlands,237,88.1,94.8,0,73.98,0
1205,026 Stratford,Wicklow,Eastern and Midlands,388,90.44,94.41,0,81.63,0
1206,027 Talbotstown,Wicklow,Eastern and Midlands,359,91.82,94.63,2.3,73.42,4
1207,028 The Grange,Wicklow,Eastern and Midlands,355,86.17,91.75,0.73,84.73,0
1208,029 Tober,Wicklow,Eastern and Midlands,482,92.69,94.62,0.77,85.11,5
1209,030 Togher,Wicklow,Eastern and Midlands,304,91.57,93.98,0.3,89.16,0
1210,031 Tuckmill,Wicklow,Eastern and Midlands,225,92.59,94.65,0,84.96,0
1211,032 Delgany,Wicklow,Eastern and Midlands,4679,83.84,90.34,1.52,73.37,2.18
1212,033 Enniskerry,Wicklow,Eastern and Midlands,2230,84.12,90.31,0.64,72.37,0.96
1213,034 Greystones,Wicklow,Eastern and Midlands,5903,84.55,91.32,0.43,70.45,1.84
1214,035 Kilmacanoge,Wicklow,Eastern and Midlands,11677,84.41,89.11,1.79,80.62,2.13
1215,036 Powerscourt,Wicklow,Eastern and Midlands,638,82.22,90.34,1.93,69.43,0
1216,037 Altidore,Wicklow,Eastern and Midlands,314,87.71,90.78,0.28,79.34,0
1217,038 Arklow Rural,Wicklow,Eastern and Midlands,1164,90.02,92.34,1.47,82.52,0
1218,039 Aughrim,Wicklow,Eastern and Midlands,1521,87.51,90.28,2.19,87.05,2.8
1219,040 Avoca,Wicklow,Eastern and Midlands,580,87.75,91.83,0,79.33,0
1220,041 Ballinaclash,Wicklow,Eastern and Midlands,554,88.36,90.43,0.16,76.73,0
1221,042 Ballinacor,Wicklow,Eastern and Midlands,265,85.76,89.64,0,71.2,0
1222,043 Ballinderry,Wicklow,Eastern and Midlands,404,89.98,93.99,0.22,78.43,0
1223,044 Ballyarthur,Wicklow,Eastern and Midlands,897,88.81,93.96,0.2,74.02,1.82
1224,045 Ballycullen,Wicklow,Eastern and Midlands,217,82.51,88.97,0.38,49.07,0
1225,046 Brockagh,Wicklow,Eastern and Midlands,572,81.02,83.85,0,69.85,3.33
1226,047 Calary,Wicklow,Eastern and Midlands,260,86.67,89.67,0.33,75.17,0
1227,048 Cronebane,Wicklow,Eastern and Midlands,428,89.92,94.12,0,82.64,7.14
1228,049 Dunganstown East,Wicklow,Eastern and Midlands,631,84.7,91.01,1.34,74.21,1.69
1229,050 Dunganstown South,Wicklow,Eastern and Midlands,750,90.04,93.76,0.6,83.45,0
1230,051 Dunganstown West,Wicklow,Eastern and Midlands,387,87.76,92.97,0,71.3,0
1231,052 Ennereilly,Wicklow,Eastern and Midlands,344,90.53,94.74,0,71.99,0
1232,053 Glendalough,Wicklow,Eastern and Midlands,229,87.4,92.37,0,77.61,0
1233,054 Glenealy,Wicklow,Eastern and Midlands,2353,86.6,91.57,0.52,78.18,3.83
1234,055 Kilbride,Wicklow,Eastern and Midlands,781,87.36,91.16,0.56,73.27,5.26
1235,056 Kilcoole,Wicklow,Eastern and Midlands,7903,80.94,85.16,3.87,75.59,2.12
1236,057 Killiskey,Wicklow,Eastern and Midlands,900,87.46,93,0.87,70.33,1.69
1237,058 Knockrath,Wicklow,Eastern and Midlands,220,92.83,95.36,0,91.21,0
1238,059 Moneystown,Wicklow,Eastern and Midlands,269,89.97,92.98,0,74.59,0
1239,060 Newcastle Lower,Wicklow,Eastern and Midlands,1850,85.57,90.8,0.65,71.34,0.66
1240,061 Newcastle Upper,Wicklow,Eastern and Midlands,3158,88.53,92.68,0.78,82.92,0
1241,062 Oldtown,Wicklow,Eastern and Midlands,508,87.29,92.78,0.52,80.1,0
1242,063 Rathdrum,Wicklow,Eastern and Midlands,2166,89.21,91.64,0.12,84.4,2.07
1243,064 Togher,Wicklow,Eastern and Midlands,1059,88.77,91.2,0.42,81.31,2.41
1244,065 Trooperstown,Wicklow,Eastern and Midlands,309,88.79,92.24,0.29,80.17,0
1245,066 Wicklow Rural,Wicklow,Eastern and Midlands,6352,86.13,90.33,1.26,82.16,2.54
1246,067 Aghowle,Wicklow,Eastern and Midlands,193,91.04,93.87,0.47,69.48,0
1247,068 Ballingate,Wicklow,Eastern and Midlands,371,93.92,96.2,0.76,83.92,0
1248,069 Ballinglen,Wicklow,Eastern and Midlands,223,96.96,97.83,0,81.74,0
1249,070 Ballybeg,Wicklow,Eastern and Midlands,181,93.3,96.91,0,80.6,0
1250,071 Carnew,Wicklow,Eastern and Midlands,1604,91.24,93.17,1.31,86.98,8.42
1251,072 Coolattin,Wicklow,Eastern and Midlands,262,92.25,95.42,0,83.79,6.67
1252,073 Coolballintaggart,Wicklow,Eastern and Midlands,435,95.19,93.87,0.22,92.41,0
1253,074 Coolboy,Wicklow,Eastern and Midlands,494,90.81,93.93,0.74,81.32,0
1254,075 Cronelea,Wicklow,Eastern and Midlands,162,86.63,90.91,0,75.26,0
1255,076 Kilballyowen,Wicklow,Eastern and Midlands,314,91.55,94.17,0,81.74,0
1256,077 Killinure,Wicklow,Eastern and Midlands,312,92.04,91.45,0,84.71,0
1257,078 Kilpipe,Wicklow,Eastern and Midlands,374,92.35,93.33,0,75.86,0
1258,079 Money,Wicklow,Eastern and Midlands,133,89.26,87.92,1.34,67.79,0
1259,080 Rath,Wicklow,Eastern and Midlands,254,97.32,96.55,0,87.74,0
1260,081 Shillelagh,Wicklow,Eastern and Midlands,535,89.92,92.61,0,75.46,0
1261,082 Tinahely,Wicklow,Eastern and Midlands,1380,90.2,92.35,2.42,83.33,0
1262,001 Ennis No. 1 Urban,Clare,Southern,1262,82.81,86.94,1.57,83.57,1.59
1263,002 Ennis No. 2 Urban,Clare,Southern,1355,77.25,79.13,4.5,80.48,3.72
1264,003 Ennis No. 3 Urban,Clare,Southern,170,67.46,68.65,3.97,73.83,1.22
1265,004 Ennis No. 4 Urban,Clare,Southern,1106,82.29,84,3.2,82.31,3
1266,005 Kilrush Urban,Clare,Southern,2164,86.28,87.04,3.31,91.41,2.97
1267,006 Abbey,Clare,Southern,380,86.96,90.85,0,79.91,0
1268,007 Carran,Clare,Southern,90,87.38,88.35,0,71.43,0
1269,009 Derreen,Clare,Southern,86,89.58,86.46,0,87.13,0
1270,010 Drumcreehy,Clare,Southern,343,80.52,82.86,0.7,70.68,0
1271,011 Gleninagh,Clare,Southern,141,87.04,93.21,0,85.8,12.5
1272,012 Lisdoonvarna,Clare,Southern,518,78.25,80.51,4.08,65.27,3.57
1273,013 Mountelva,Clare,Southern,86,91.49,86.17,0,70.21,0
1274,014/008 Noughaval/Castletown,Clare,Southern,195,93.75,95.67,0,92.31,0
1275,015 Oughtmama,Clare,Southern,121,94.53,96.88,0,90.63,0
1276,016 Rathborney,Clare,Southern,63,81.82,85.71,5.19,74.47,0
1277,018 Boston,Clare,Southern,256,87.37,90.78,0,80.27,0
1278,019 Corrofin,Clare,Southern,1038,84.12,90.52,0.16,89.34,1.43
1279,701 020/017 Glenroe/Ballyeighter,Clare,Southern,182,89.66,91.13,0,87.68,0
1280,021 Killinaboy,Clare,Southern,309,90.62,94.72,0,88.01,0
1281,022 Kiltoraght,Clare,Southern,159,85.48,88.17,0,80.51,0
1282,023 Muckanagh,Clare,Southern,273,86.67,88.89,0.63,91.54,0
1283,024 Rath,Clare,Southern,224,82.66,88.56,0,89.09,7.14
1284,025 Ruan,Clare,Southern,649,90.26,93.32,0,91.7,0
1285,026 Clareabbey,Clare,Southern,2592,89.41,93.31,1.28,93.57,5
1286,027 Clenagh,Clare,Southern,7109,71.4,80.8,5.82,82.69,3.12
1287,028 Crusheen,Clare,Southern,735,85.27,91.07,0.58,88.9,0
1288,029 Doora,Clare,Southern,1604,86.05,90.72,2.79,89.7,6.9
1289,030 Drumline,Clare,Southern,655,84.95,88.46,0,82.39,0
1290,031 Dysert,Clare,Southern,284,88.47,93.46,0,94.74,0
1291,032 Ennis Rural,Clare,Southern,13284,77.29,81,4.74,83.46,2.75
1292,033 Furroor,Clare,Southern,250,88.03,89.08,1.41,91.9,4
1293,034 Kilcloher,Clare,Southern,636,92.71,96.94,0,95.07,4.76
1294,035 Killanniv,Clare,Southern,670,86.68,92.37,0,91.23,0
1295,036 Killone,Clare,Southern,538,92.6,96.21,0.52,96.74,0
1296,037 Kilnamona,Clare,Southern,770,90.8,96.23,0.24,95.07,0
1297,038 Kilraghtis,Clare,Southern,392,88.69,94.12,0.45,95.93,0
1298,039 Kinturk,Clare,Southern,221,85.66,90.7,0,92.64,0
1299,040 Newmarket,Clare,Southern,1505,87.4,90.71,2.21,82.89,0.65
1300,041 Sixmilebridge,Clare,Southern,2218,85.6,88.58,4.28,91.09,5.79
1301,042 Spancelhill,Clare,Southern,627,90.61,94.51,0.58,93.66,0
1302,043 Templemaley,Clare,Southern,1055,88.28,93.64,0,92.83,3.08
1303,044 Tomfinlough,Clare,Southern,572,88,90.77,0.77,88.69,0
1304,045 Urlan,Clare,Southern,815,86.43,89.71,4.67,92.83,3.7
1305,046 Annagh,Clare,Southern,441,86.81,92.91,0,93.31,0
1306,047 Ballagh,Clare,Southern,180,91.84,94.39,1.02,91.5,0
1307,048 Ballyea,Clare,Southern,613,86.7,92.08,0.28,93,0
1308,049 Ballysteen,Clare,Southern,302,88.3,90.35,1.75,86.78,4.35
1309,050 Ballyvaskin,Clare,Southern,344,85.36,92.8,1.49,92.14,0
1310,051 Cloghaun,Clare,Southern,168,81.95,86.34,0,77.67,0
1311,052 Cloonanaha,Clare,Southern,260,92.53,95.73,0,95.39,0
1312,053 Clooney,Clare,Southern,225,84.59,91.35,0,89.59,0
1313,054 Ennistimon,Clare,Southern,1808,83.28,87.93,4.42,86.14,4.09
1314,055 Formoyle,Clare,Southern,194,90.65,95.79,0,89.04,0
1315,056 Kilfenora,Clare,Southern,365,88.81,90.51,0,79.52,0
1316,057 Killaspuglonane,Clare,Southern,223,83.52,88.76,0,81.85,0
1317,058 Killilagh,Clare,Southern,472,80.14,85.06,2.21,69.29,1.96
1318,059 Kilshanny,Clare,Southern,96,88.07,91.74,0.92,90.91,0
1319,060 Liscannor,Clare,Southern,313,85.99,91.76,1.37,86.36,3.03
1320,061 Lurraga,Clare,Southern,201,85.53,88.09,0.85,75.51,0
1321,062 Magherareagh,Clare,Southern,267,90.2,93.24,0,88.89,0
1322,063 Milltown Malbay,Clare,Southern,1331,86.99,92.55,2.16,90.13,4.21
1323,064 Moy,Clare,Southern,564,88.4,92.95,0.63,88.53,3.45
1324,065 Smithstown,Clare,Southern,118,83.1,90.85,0.7,85.21,0
1325,066 Ballynacally,Clare,Southern,241,93.77,94.94,0,93.77,0
1326,067 Clondagad,Clare,Southern,572,89.51,95.77,0,96.11,0
1327,068 Coolmeen,Clare,Southern,210,94.59,96.4,0.45,96.85,0
1328,069 Kilchreest,Clare,Southern,396,92.31,96.27,0,93.47,0
1329,070 Kilfiddane,Clare,Southern,325,90.03,92.52,0,89.56,0
1330,071 Killadysert,Clare,Southern,831,91.02,94.19,0.33,93.6,6.25
1331,072 Killofin,Clare,Southern,293,89.6,93.88,0,94.29,0
1332,073 Kilmurry,Clare,Southern,248,85.81,90.66,0,90.14,0
1333,074 Liscasey,Clare,Southern,514,95.19,97.04,0.56,97.05,0
1334,075 Lisheen,Clare,Southern,522,91.9,95.77,0.18,94.2,0
1335,076 Rinealon,Clare,Southern,183,93.37,96.94,1.53,98.47,14.29
1336,077 Cahermurphy,Clare,Southern,176,90.26,94.87,0,85.71,0
1337,078 Cloonadrum,Clare,Southern,396,89.39,93.45,0,92.39,0
1338,079 Clooncoorha,Clare,Southern,350,94.59,94.05,1.08,94.88,10.53
1339,080 Cooraclare,Clare,Southern,481,91.27,93.74,0,94.58,0
1340,081 Creegh,Clare,Southern,431,92.89,95.47,0,95.28,10
1341,082 Doonbeg,Clare,Southern,599,85.94,88.81,4.02,90.14,1.92
1342,083 Drumellihy,Clare,Southern,405,91.63,95.02,0.45,91.5,0
1343,084 Einagh,Clare,Southern,285,89.06,94.06,0,94.14,0
1344,085 Glenmore,Clare,Southern,319,91.14,92.86,0,92.66,20
1345,086 Kilballyowen,Clare,Southern,265,94.31,91.81,1.07,91.61,0
1346,087 Kilfearagh,Clare,Southern,326,86.24,87.3,1.32,87.73,4.35
1347,088 Kilkee,Clare,Southern,894,86.63,89.34,1.94,91.03,2.27
1348,089 Killard,Clare,Southern,233,85.35,88.28,0.73,94.16,0
1349,090 Killimer,Clare,Southern,469,95.13,96.55,0.2,94.18,0
1350,091 Kilmihil,Clare,Southern,554,89.21,90.5,3.38,93.45,11.11
1351,092 Kilmurry,Clare,Southern,592,84.81,93.27,0.14,94.62,0
1352,093 Kilrush Rural,Clare,Southern,625,84.12,87.62,5.25,93.32,0
1353,094 Knock,Clare,Southern,214,88.43,89.26,0,92.21,0
1354,095 Knocknaboley,Clare,Southern,276,89.9,94.79,0,90.88,0
1355,096 Knocknagore,Clare,Southern,203,90.22,94.22,3.56,98.23,11.11
1356,097 Moveen,Clare,Southern,83,93.26,96.63,0,92.55,0
1357,098 Moyarta,Clare,Southern,217,91.56,92.83,0,89.45,0
1358,099 Mullagh,Clare,Southern,203,91.03,94.17,0,91.52,0
1359,100 Querrin,Clare,Southern,169,87.11,87.63,0,83.42,0
1360,101 Rahona,Clare,Southern,316,91.33,92.49,0.58,91.69,10
1361,102 St. Martin's,Clare,Southern,92,88.46,91.35,0,97.12,0
1362,103 Tullig,Clare,Southern,111,91.74,98.35,0,95.87,0
1363,104 Tullycreen,Clare,Southern,120,90.23,94.74,0,92.48,0
1364,105 Ballycannan,Clare,Southern,914,80.11,81.16,0,80.24,2.92
1365,106 Ballyglass,Clare,Southern,5176,88.86,93.22,1.53,89.98,3.15
1366,107 Cappavilla,Clare,Southern,801,84.23,89.7,0.32,79.58,1.49
1367,108 Castlecrine,Clare,Southern,387,88.76,94.04,0.46,88.49,5.88
1368,109 Cloghera,Clare,Southern,555,94.55,97.44,0,88.85,0
1369,110 Cloontra,Clare,Southern,232,90.27,92.22,0,87.26,0
1370,111 Cratloe,Clare,Southern,1272,89.58,94.51,0.28,90.41,1.41
1371,112 Fahymore,Clare,Southern,312,93.69,95.5,0,95.2,0
